"","codigo_ocorrencia","ocorrencia_classificacao","ocorrencia_tipo","ocorrencia_tipo_categoria","ocorrencia_tipo_icao","ocorrencia_latitude","ocorrencia_longitude","ocorrencia_cidade","ocorrencia_uf","ocorrencia_aerodromo","ocorrencia_dia","ocorrencia_horario","total_recomendacoes","total_aeronaves_envolvidas","ocorrencia_saida_pista","aeronave_operador_categoria","aeronave_tipo_veiculo","aeronave_fabricante","aeronave_modelo","aeronave_tipo_icao","aeronave_motor_tipo","aeronave_motor_quantidade","aeronave_pmd","aeronave_pmd_categoria","aeronave_assentos","aeronave_ano_fabricacao","aeronave_pais_fabricante","aeronave_pais_registro","aeronave_registro_segmento","aeronave_fase_operacao","aeronave_tipo_operacao","aeronave_nivel_dano","total_fatalidades","fator_nome","fator_aspecto","fator_condicionante","fator_area"
"6080","201412066751804","ACIDENTE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-20.3633,-54.4906,"CAMPO GRANDE","MS",NA,2014-12-06,10:21:00,1,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","CESSNA AIRCRAFT","U206F","C206","PISTÃO","MONOMOTOR","1633","ATÉ 2250 KG",6,"1974","ESTADOS UNIDOS","BRASIL","PARTICULAR","SUBIDA","VOO PRIVADO","DESTRUÍDA",2,"ATITUDE","ASPECTO PSICOLÓGICO","INDIVIDUAL","FATOR HUMANO"
"6081","201412066751804","ACIDENTE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-20.3633,-54.4906,"CAMPO GRANDE","MS",NA,2014-12-06,10:21:00,1,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","CESSNA AIRCRAFT","U206F","C206","PISTÃO","MONOMOTOR","1633","ATÉ 2250 KG",6,"1974","ESTADOS UNIDOS","BRASIL","PARTICULAR","SUBIDA","VOO PRIVADO","DESTRUÍDA",2,"PERCEPÇÃO","ASPECTO PSICOLÓGICO","INDIVIDUAL","FATOR HUMANO"
"6082","201412066751804","ACIDENTE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-20.3633,-54.4906,"CAMPO GRANDE","MS",NA,2014-12-06,10:21:00,1,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","CESSNA AIRCRAFT","U206F","C206","PISTÃO","MONOMOTOR","1633","ATÉ 2250 KG",6,"1974","ESTADOS UNIDOS","BRASIL","PARTICULAR","SUBIDA","VOO PRIVADO","DESTRUÍDA",2,"PROCESSO DECISÓRIO","ASPECTO PSICOLÓGICO","INDIVIDUAL","FATOR HUMANO"
"6083","201412066751804","ACIDENTE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-20.3633,-54.4906,"CAMPO GRANDE","MS",NA,2014-12-06,10:21:00,1,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","CESSNA AIRCRAFT","U206F","C206","PISTÃO","MONOMOTOR","1633","ATÉ 2250 KG",6,"1974","ESTADOS UNIDOS","BRASIL","PARTICULAR","SUBIDA","VOO PRIVADO","DESTRUÍDA",2,"APLICAÇÃO DE COMANDOS","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"6084","201412066751804","ACIDENTE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-20.3633,-54.4906,"CAMPO GRANDE","MS",NA,2014-12-06,10:21:00,1,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","CESSNA AIRCRAFT","U206F","C206","PISTÃO","MONOMOTOR","1633","ATÉ 2250 KG",6,"1974","ESTADOS UNIDOS","BRASIL","PARTICULAR","SUBIDA","VOO PRIVADO","DESTRUÍDA",2,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",NA,NA,NA
"6085","201412066751804","ACIDENTE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-20.3633,-54.4906,"CAMPO GRANDE","MS",NA,2014-12-06,10:21:00,1,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","CESSNA AIRCRAFT","U206F","C206","PISTÃO","MONOMOTOR","1633","ATÉ 2250 KG",6,"1974","ESTADOS UNIDOS","BRASIL","PARTICULAR","SUBIDA","VOO PRIVADO","DESTRUÍDA",2,"JULGAMENTO DE PILOTAGEM","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"6086","201412066751804","ACIDENTE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-20.3633,-54.4906,"CAMPO GRANDE","MS",NA,2014-12-06,10:21:00,1,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","CESSNA AIRCRAFT","U206F","C206","PISTÃO","MONOMOTOR","1633","ATÉ 2250 KG",6,"1974","ESTADOS UNIDOS","BRASIL","PARTICULAR","SUBIDA","VOO PRIVADO","DESTRUÍDA",2,"MANUTENÇÃO DE AERONAVE","DESEMPENHO DO SER HUMANO","MANUTENÇÃO DA AERONAVE","FATOR OPERACIONAL"
"6087","201412066751804","ACIDENTE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-20.3633,-54.4906,"CAMPO GRANDE","MS",NA,2014-12-06,10:21:00,1,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","CESSNA AIRCRAFT","U206F","C206","PISTÃO","MONOMOTOR","1633","ATÉ 2250 KG",6,"1974","ESTADOS UNIDOS","BRASIL","PARTICULAR","SUBIDA","VOO PRIVADO","DESTRUÍDA",2,"OUTRO FATOR",NA,NA,NA
"6088","201412073727680","ACIDENTE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-23.7719,-52.4492,"TERRA BOA","PR",NA,2014-12-07,16:00:00,0,1,"NÃO","OPERADOR PARTICULAR","HELICÓPTERO","ROBINSON HELICOPTER","R44","R44","PISTÃO","MONOMOTOR","1089","ATÉ 2250 KG",4,"1998","ESTADOS UNIDOS","BRASIL","PARTICULAR","DECOLAGEM","VOO PRIVADO","SUBSTANCIAL",0,NA,NA,NA,NA
"6089","201412073942672","INCIDENTE GRAVE","PERDA DE CONTROLE NO SOLO","PERDA DE CONTROLE NO SOLO","LOC-G",-23.5089,-46.6342,"SÃO PAULO","SP","SBMT",2014-12-07,14:54:00,0,1,"SIM","AEROCLUBE","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","EMB-712","P28A","PISTÃO","MONOMOTOR","1157","ATÉ 2250 KG",4,"1980","BRASIL","BRASIL","INSTRUÇÃO","CORRIDA APÓS POUSO","VOO DE INSTRUÇÃO","LEVE",0,NA,NA,NA,NA
"6090","201412082875570","INCIDENTE","COLISÃO COM AVE","COLISÃO COM AVE","BIRD",-22.8767,-43.2279,"RIO DE JANEIRO","RJ","SBGL",2014-12-08,17:00:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","BOEING COMPANY","737-8EH","B738","JATO","BIMOTOR","70533","ACIMA DE 5700 KG",199,"2013","ESTADOS UNIDOS","BRASIL","REGULAR","DECOLAGEM","VOO REGULAR","LEVE",0,NA,NA,NA,NA
"6091","201412084699695","INCIDENTE","COM TREM DE POUSO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-23.1841,-45.8842,"SÃO JOSÉ DOS CAMPOS","SP","SBSJ",2014-12-08,18:08:00,0,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","EMBRAER","EMB-402",NA,NA,"SEM TRAÇÃO","0",NA,0,"0","BRASIL","BRASIL","PARTICULAR","CORRIDA APÓS POUSO","VOO PRIVADO","LEVE",0,NA,NA,NA,NA
"6092","201412116595354","INCIDENTE GRAVE","COM TREM DE POUSO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-12.5936,-55.6969,"SORRISO","MT","SSAC",2014-12-11,14:00:00,0,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-32R-301","P32R","PISTÃO","MONOMOTOR","1633","ATÉ 2250 KG",6,"1995","ESTADOS UNIDOS","BRASIL","PARTICULAR","CORRIDA APÓS POUSO","VOO PRIVADO","LEVE",0,NA,NA,NA,NA
"6093","201412119775504","INCIDENTE","OUTROS","OUTROS","OTHR",-23.4685,-46.5311,"GUARULHOS","SP","SBGR",2014-12-11,23:30:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","BOEING COMPANY","777-32WER","B77W","JATO","BIMOTOR","346544","ACIMA DE 5700 KG",384,"2012","ESTADOS UNIDOS","BRASIL","REGULAR","TÁXI","VOO REGULAR","NENHUM",0,NA,NA,NA,NA
"6094","201412143709620","ACIDENTE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-21.0919,-50.2281,"BURITAMA","SP",NA,2014-12-14,23:40:00,0,1,"NÃO","OPERADOR PARTICULAR","HELICÓPTERO","ROBINSON HELICOPTER","R44","R44","PISTÃO","MONOMOTOR","1088","ATÉ 2250 KG",4,"1997","ESTADOS UNIDOS","BRASIL","PARTICULAR","DECOLAGEM","VOO PRIVADO","SUBSTANCIAL",0,NA,NA,NA,NA
"6095","201412151038862","INCIDENTE","COLISÃO COM AVE","COLISÃO COM AVE","BIRD",-1.5058,-48.6271,"BARCARENA","PA",NA,2014-12-15,16:15:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","CESSNA AIRCRAFT","210L","C210","PISTÃO","MONOMOTOR","1724","ATÉ 2250 KG",6,"1973","ESTADOS UNIDOS","BRASIL","TÁXI AÉREO","CRUZEIRO","TÁXI AÉREO","LEVE",0,NA,NA,NA,NA
"6096","201412155316026","INCIDENTE","F.O.D.","OUTROS","OTHR",-22.3757,-45.4011,"ITAJUBÁ","MG","SNHH",2014-12-15,13:30:00,0,1,"NÃO","OPERADOR PARTICULAR","HELICÓPTERO","HELIBRAS","AS 350 B3","AS50","TURBOEIXO","MONOMOTOR","2250","ATÉ 2250 KG",7,"2008","BRASIL","BRASIL","PARTICULAR","INDETERMINADA","VOO PRIVADO","LEVE",0,NA,NA,NA,NA
"6097","201412159287090","INCIDENTE","ESTOURO DE PNEU","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-0.1365,-67.0836,"SÃO GABRIEL DA CACHOEIRA","AM","SBUA",2014-12-15,14:16:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","CESSNA AIRCRAFT","208B","C208","TURBOÉLICE","MONOMOTOR","3969","ENTRE 2250 E 5700 KG",11,"1995","ESTADOS UNIDOS","BRASIL","TÁXI AÉREO","CORRIDA APÓS POUSO","TÁXI AÉREO","NENHUM",0,NA,NA,NA,NA
"6098","201412164416562","INCIDENTE","COLISÃO COM AVE","COLISÃO COM AVE","BIRD",-23.5674,-46.5704,"SÃO PAULO","SP","SBSP",2014-12-16,16:45:00,0,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","CESSNA AIRCRAFT","525C","C25C","JATO","BIMOTOR","7688","ACIMA DE 5700 KG",10,"2012","ESTADOS UNIDOS","BRASIL","PARTICULAR","APROXIMAÇÃO FINAL","VOO PRIVADO","SUBSTANCIAL",0,NA,NA,NA,NA
"6099","201412164626984","ACIDENTE","PERDA DE CONTROLE NO SOLO","PERDA DE CONTROLE NO SOLO","LOC-G",-23.1333,-46.575,"ATIBAIA","SP","SDTB",2014-12-16,17:30:00,0,1,"SIM","OPERADOR PARTICULAR","AVIÃO","DIAMOND AIRCRAFT","DA 42 NG","DA42","PISTÃO","BIMOTOR","1900","ATÉ 2250 KG",4,"2010","AUSTRIA","BRASIL","PARTICULAR","DECOLAGEM","VOO PRIVADO","SUBSTANCIAL",0,NA,NA,NA,NA
"6100","201412174628259","ACIDENTE","OUTROS","OUTROS","OTHR",-16.5194,-49.8394,"NAZÁRIO","GO",NA,2014-12-17,13:10:00,0,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","EMB-201","IPAN","PISTÃO","MONOMOTOR","1800","ATÉ 2250 KG",1,"1975","BRASIL","BRASIL","PARTICULAR","ESPECIALIZADA","OPERAÇÃO AGRÍCOLA","DESTRUÍDA",0,NA,NA,NA,NA
"6101","201412177966702","ACIDENTE","OUTROS","OUTROS","OTHR",-22.4428,-40.0722,"MACAÉ","RJ",NA,2014-12-17,18:45:00,0,1,"NÃO","OPERADOR DE AERONAVE","HELICÓPTERO","EUROCOPTER FRANCE","EC 225 LP","EC25","TURBOEIXO","BIMOTOR","11000","ACIMA DE 5700 KG",0,"2013","FRANÇA","BRASIL","TÁXI AÉREO","PAIRADO","TÁXI AÉREO","SUBSTANCIAL",0,NA,NA,NA,NA
"6102","201412181943571","ACIDENTE","COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO","COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO","CTOL",-28.8747,-56.0647,"SÃO BORJA","RS",NA,2014-12-18,22:30:00,1,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","EMBRAER","EMB-202","IPAN","PISTÃO","MONOMOTOR","1800","ATÉ 2250 KG",1,"2008","BRASIL","BRASIL","PARTICULAR","ESPECIALIZADA","OPERAÇÃO AGRÍCOLA","SUBSTANCIAL",0,"APLICAÇÃO DE COMANDOS","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"6103","201412181943571","ACIDENTE","COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO","COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO","CTOL",-28.8747,-56.0647,"SÃO BORJA","RS",NA,2014-12-18,22:30:00,1,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","EMBRAER","EMB-202","IPAN","PISTÃO","MONOMOTOR","1800","ATÉ 2250 KG",1,"2008","BRASIL","BRASIL","PARTICULAR","ESPECIALIZADA","OPERAÇÃO AGRÍCOLA","SUBSTANCIAL",0,"JULGAMENTO DE PILOTAGEM","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"6104","201412181943571","ACIDENTE","COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO","COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO","CTOL",-28.8747,-56.0647,"SÃO BORJA","RS",NA,2014-12-18,22:30:00,1,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","EMBRAER","EMB-202","IPAN","PISTÃO","MONOMOTOR","1800","ATÉ 2250 KG",1,"2008","BRASIL","BRASIL","PARTICULAR","ESPECIALIZADA","OPERAÇÃO AGRÍCOLA","SUBSTANCIAL",0,"SUPERVISÃO GERENCIAL","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"6105","201412188692894","ACIDENTE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-29.4397,-56.0408,"ALEGRETE","RS",NA,2014-12-18,19:00:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","EMB-201A","IPAN","PISTÃO","MONOMOTOR","1800","ATÉ 2250 KG",1,"1985","BRASIL","BRASIL","AGRÍCOLA","RETA FINAL","OPERAÇÃO AGRÍCOLA","SUBSTANCIAL",0,"SUPERVISÃO GERENCIAL","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"6106","201412188692894","ACIDENTE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-29.4397,-56.0408,"ALEGRETE","RS",NA,2014-12-18,19:00:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","EMB-201A","IPAN","PISTÃO","MONOMOTOR","1800","ATÉ 2250 KG",1,"1985","BRASIL","BRASIL","AGRÍCOLA","RETA FINAL","OPERAÇÃO AGRÍCOLA","SUBSTANCIAL",0,"APLICAÇÃO DE COMANDOS","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"6107","201412188692894","ACIDENTE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-29.4397,-56.0408,"ALEGRETE","RS",NA,2014-12-18,19:00:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","EMB-201A","IPAN","PISTÃO","MONOMOTOR","1800","ATÉ 2250 KG",1,"1985","BRASIL","BRASIL","AGRÍCOLA","RETA FINAL","OPERAÇÃO AGRÍCOLA","SUBSTANCIAL",0,"INDISCIPLINA DE VOO","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"6108","201412188692894","ACIDENTE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-29.4397,-56.0408,"ALEGRETE","RS",NA,2014-12-18,19:00:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","EMB-201A","IPAN","PISTÃO","MONOMOTOR","1800","ATÉ 2250 KG",1,"1985","BRASIL","BRASIL","AGRÍCOLA","RETA FINAL","OPERAÇÃO AGRÍCOLA","SUBSTANCIAL",0,"JULGAMENTO DE PILOTAGEM","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"6109","201412194646691","ACIDENTE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-14.0922,-52.6764,"ÁGUA BOA","MT",NA,2014-12-19,16:16:00,1,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","EMB-202","IPAN","PISTÃO","MONOMOTOR","1800","ATÉ 2250 KG",1,"1999","BRASIL","BRASIL","PARTICULAR","ESPECIALIZADA","OPERAÇÃO AGRÍCOLA","SUBSTANCIAL",1,"APLICAÇÃO DE COMANDOS","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"6110","201412194646691","ACIDENTE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-14.0922,-52.6764,"ÁGUA BOA","MT",NA,2014-12-19,16:16:00,1,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","EMB-202","IPAN","PISTÃO","MONOMOTOR","1800","ATÉ 2250 KG",1,"1999","BRASIL","BRASIL","PARTICULAR","ESPECIALIZADA","OPERAÇÃO AGRÍCOLA","SUBSTANCIAL",1,"JULGAMENTO DE PILOTAGEM","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"6111","201412204893863","INCIDENTE","VAZAMENTO DE COMBUSTÍVEL","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-23.3122,-51.1628,"LONDRINA","PR","SBLO",2014-12-20,11:27:00,0,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","BEECH AIRCRAFT","G58","BE58","PISTÃO","BIMOTOR","2495","ENTRE 2250 E 5700 KG",6,"2006","ESTADOS UNIDOS","BRASIL","PARTICULAR","DECOLAGEM","VOO PRIVADO","NENHUM",0,NA,NA,NA,NA
"6112","201412206588734","INCIDENTE","ESTOURO DE PNEU","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-2.9662,-60.2105,"MANAUS","AM","SBEG",2014-12-20,18:20:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","PIPER AIRCRAFT","PA-34-200T","PA34","PISTÃO","BIMOTOR","2073","ATÉ 2250 KG",6,"1978","ESTADOS UNIDOS","BRASIL","TÁXI AÉREO","TÁXI","TÁXI AÉREO","NENHUM",0,NA,NA,NA,NA
"6113","201412209551481","ACIDENTE","POUSO BRUSCO","CONTATO ANORMAL COM A PISTA","ARC",-23.1163,-46.5551,"ATIBAIA","SP","SDTB",2014-12-20,21:00:00,0,1,"NÃO","OPERADOR PARTICULAR","ULTRALEVE","ISMAEL FERNANDES NUNES JUNIOR","ADVENTURE","ULAC","PISTÃO","MONOMOTOR","420","ATÉ 2250 KG",2,"2011","NÃO IDENTIFICADO","BRASIL","EXPERIMENTAL","POUSO","VOO EXPERIMENTAL","SUBSTANCIAL",0,NA,NA,NA,NA
"6114","201412231460105","ACIDENTE","PERDA DE CONTROLE NO SOLO","PERDA DE CONTROLE NO SOLO","LOC-G",-29.8017,-55.2203,"ALEGRETE","RS",NA,2014-12-23,20:00:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","EMB-201A","IPAN","PISTÃO","MONOMOTOR","1800","ATÉ 2250 KG",1,"1987","BRASIL","BRASIL","AGRÍCOLA","CORRIDA APÓS POUSO","OPERAÇÃO AGRÍCOLA","SUBSTANCIAL",0,"APLICAÇÃO DE COMANDOS","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"6115","201412231460105","ACIDENTE","PERDA DE CONTROLE NO SOLO","PERDA DE CONTROLE NO SOLO","LOC-G",-29.8017,-55.2203,"ALEGRETE","RS",NA,2014-12-23,20:00:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","EMB-201A","IPAN","PISTÃO","MONOMOTOR","1800","ATÉ 2250 KG",1,"1987","BRASIL","BRASIL","AGRÍCOLA","CORRIDA APÓS POUSO","OPERAÇÃO AGRÍCOLA","SUBSTANCIAL",0,"JULGAMENTO DE PILOTAGEM","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"6116","201412231460105","ACIDENTE","PERDA DE CONTROLE NO SOLO","PERDA DE CONTROLE NO SOLO","LOC-G",-29.8017,-55.2203,"ALEGRETE","RS",NA,2014-12-23,20:00:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","EMB-201A","IPAN","PISTÃO","MONOMOTOR","1800","ATÉ 2250 KG",1,"1987","BRASIL","BRASIL","AGRÍCOLA","CORRIDA APÓS POUSO","OPERAÇÃO AGRÍCOLA","SUBSTANCIAL",0,"PLANEJAMENTO DE VOO","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"6117","201412232981676","INCIDENTE","VAZAMENTO DE OUTROS FLUIDOS","OUTROS","OTHR",-30.03,-51.2287,"PORTO ALEGRE","RS","SBPA",2014-12-23,17:47:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","BOEING COMPANY","767-323","B763","JATO","BIMOTOR","186880","ACIMA DE 5700 KG",NA,"1999","ESTADOS UNIDOS","ESTADOS UNIDOS","REGULAR","DECOLAGEM","VOO REGULAR","LEVE",0,NA,NA,NA,NA
"6118","201412233140394","INCIDENTE","FALHA DO MOTOR EM VOO","FALHA OU MAU FUNCIONAMENTO DO MOTOR","SCF-PP",-25.0925,-50.1614,"PONTA GROSSA","PR",NA,2014-12-23,12:35:00,0,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","BEECH AIRCRAFT","B90","BE9L","TURBOÉLICE","BIMOTOR","4377","ENTRE 2250 E 5700 KG",8,"1968","ESTADOS UNIDOS","BRASIL","PARTICULAR","SUBIDA","VOO PRIVADO","NENHUM",0,NA,NA,NA,NA
"6119","201412233311507","INCIDENTE","ESTOURO DE PNEU","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-30.03,-51.2287,"PORTO ALEGRE","RS","SBPA",2014-12-23,18:20:00,0,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","EMB-810D","PA34","PISTÃO","BIMOTOR","2155","ATÉ 2250 KG",6,"1987","BRASIL","BRASIL","PARTICULAR","CORRIDA APÓS POUSO","VOO PRIVADO","NENHUM",0,NA,NA,NA,NA
"6120","201412234974561","ACIDENTE","PERDA DE COMPONENTE NO SOLO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-19.3058,-48.1956,"UBERABA","MG","SNHE",2014-12-23,17:00:00,0,1,"SIM","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-25-235","PA25","PISTÃO","MONOMOTOR","1315","ATÉ 2250 KG",1,"1965","ESTADOS UNIDOS","BRASIL","PARTICULAR","DECOLAGEM","VOO PRIVADO","SUBSTANCIAL",0,"INFRAESTRUTURA AEROPORTUÁRIA","INFRAESTRUTURA AEROPORTUÁRIA",NA,"FATOR OPERACIONAL"
"6121","201412234974561","ACIDENTE","PERDA DE COMPONENTE NO SOLO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-19.3058,-48.1956,"UBERABA","MG","SNHE",2014-12-23,17:00:00,0,1,"SIM","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-25-235","PA25","PISTÃO","MONOMOTOR","1315","ATÉ 2250 KG",1,"1965","ESTADOS UNIDOS","BRASIL","PARTICULAR","DECOLAGEM","VOO PRIVADO","SUBSTANCIAL",0,"JULGAMENTO DE PILOTAGEM","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"6122","201412234974561","ACIDENTE","PERDA DE COMPONENTE NO SOLO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-19.3058,-48.1956,"UBERABA","MG","SNHE",2014-12-23,17:00:00,0,1,"SIM","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-25-235","PA25","PISTÃO","MONOMOTOR","1315","ATÉ 2250 KG",1,"1965","ESTADOS UNIDOS","BRASIL","PARTICULAR","DECOLAGEM","VOO PRIVADO","SUBSTANCIAL",0,"POUCA EXPERIÊNCIA DO PILOTO","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"6123","201412267034604","INCIDENTE","VAZAMENTO DE OUTROS FLUIDOS","OUTROS","OTHR",-15.7941,-47.8879,"BRASÍLIA","DF",NA,2014-12-26,18:00:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","AEROSPATIALE AND ALENIA","ATR-72-212A","AT72","TURBOÉLICE","BIMOTOR","23000","ACIMA DE 5700 KG",75,"2012","FRANÇA","BRASIL","REGULAR","CRUZEIRO","VOO REGULAR","NENHUM",0,NA,NA,NA,NA
"6124","201412267468674","INCIDENTE GRAVE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-23.1841,-45.8842,"SÃO JOSÉ DOS CAMPOS","SP","SBSJ",2014-12-26,13:50:00,0,1,"NÃO","AEROCLUBE","AVIÃO","AERO BOERO","AB-115","AB11","PISTÃO","MONOMOTOR","770","ATÉ 2250 KG",2,"1990","ARGENTINA","BRASIL","INSTRUÇÃO","POUSO","VOO DE INSTRUÇÃO","LEVE",0,NA,NA,NA,NA
"6125","201412267498022","INCIDENTE","ESTOURO DE PNEU","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-8.0276,-50.0296,"REDENÇÃO","PA","SNDC",2014-12-26,11:23:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","EMB-711C","P28R","PISTÃO","MONOMOTOR","1202","ATÉ 2250 KG",4,"1977","BRASIL","BRASIL","TÁXI AÉREO","CORRIDA APÓS POUSO","TÁXI AÉREO","NENHUM",0,NA,NA,NA,NA
